1658	0.0
1659	0.0
166	0.012
1660	0.0
1661	0.0
1662	0.0
1663	0.0
1664	0.0
1665	0.0112
1666	0.0176
1667	0.0112
1668	0.0112
1669	7.0E-4
167	0.0114
1670	7.0E-4
1671	8.0E-4
1672	7.0E-4
1673	7.0E-4
1674	7.0E-4
1675	7.0E-4
1676	7.0E-4
1677	7.0E-4
1678	0.1685
1679	0.0011
168	0.0102
1680	0.0
1681	0.0
1682	0.0
1683	1.0E-4
1684	0.0
1685	0.0
1686	0.0
1687	0.0
1688	0.0
1689	0.0
169	0.0102
1690	0.0
1691	0.0
1692	0.0
1693	0.0
1694	0.0
1695	0.0
1696	0.0
1697	0.0
1698	0.0
1699	0.0
17	2.0E-4
170	0.0102
1700	0.0
1701	0.0
1702	0.0
1703	0.0
1704	0.0
1705	0.0
1706	0.0
1707	0.0
1708	0.0
1709	0.0
171	0.0102
1710	0.0
1711	0.0
1712	0.0
1713	0.0
1714	0.0
1715	0.0
1716	0.0
1717	0.0
1718	0.0
1719	0.0
172	0.0102
1720	0.0
1721	0.0
1722	0.0
1723	0.0
1724	0.0
1725	0.0
1726	0.0
1727	0.0
1728	0.0
1729	0.0
173	0.01
1730	0.0
1731	0.0
1732	0.0
1733	0.0
1734	0.0
1735	0.0
1736	0.0
1737	0.0
1738	0.0
1739	0.0
174	0.0074
1740	0.0
1741	0.0
1742	0.0
1743	0.0
1744	0.0
1745	0.0
1746	0.0
1747	0.0
1748	0.0
1749	0.0
175	0.0114
1750	0.0
1751	0.0
1752	0.0
1753	0.0
1754	0.0
1755	0.0
1756	0.0
1757	0.0
1758	0.0
1759	0.0
176	0.0126
1760	0.0
1761	1.0E-4
1762	1.0E-4
1763	1.0E-4
1764	2.0E-4
1765	2.0E-4
1766	0.0
1767	0.0
1768	0.0
1769	0.0
177	0.0076
1770	0.0
1771	0.0
1772	0.0
1773	0.0
1774	0.0
1775	0.0
1776	0.0
1777	0.0
1778	0.0
1779	0.0
178	0.0023
1780	0.0
1781	0.0
1782	0.0
1783	0.0
1784	0.0
1785	0.0
1786	0.0
1787	0.0
1788	0.0
1789	0.0
179	0.0041
1790	0.0
1791	0.0
1792	0.0
1793	0.0
1794	0.0
1795	0.0
1796	0.0
1797	0.0
1798	0.0
1799	0.0
18	0.0089
180	0.0038
1800	0.0
1801	0.0
1802	0.0
1803	0.0
1804	0.0
1805	0.0
1806	0.0
1807	0.0
1808	0.0
1809	0.0
181	0.0039
1810	0.0
1811	0.0
1812	0.0
1813	0.0
1814	0.0
1815	0.0
1816	0.0
1817	0.0
1818	1.0E-4
1819	4.0E-4
182	0.0025
1820	2.0E-4
1821	2.0E-4
1822	2.0E-4
1823	3.0E-4
1824	3.0E-4
1825	3.0E-4
1826	3.0E-4
1827	3.0E-4
1828	3.0E-4
1829	3.0E-4
183	0.0038
1830	3.0E-4
1831	5.0E-4
1832	3.0E-4
1833	5.0E-4
